order_id,order_date,ship_date,city,channel,customer_tier,quantity,unit_price,discount_pct,commission_paid,refund_amount,revenue,returned
102426,2024/07/18,2024-07-21,Dammam,online,bronze,34,33.48,0.187,27.16,0.0,905.35,0
103548,2024-01-15,2024-01-19,Tabuk,online,silver,3,16.76,0.071,1.42,0.0,47.47,0
102500,07/04/2024,2024-07-12,Jeddah,store,bronze,33,30.34,0.141,25.45,0.0,848.28,0
100618,2025-06-29,2025-07-02,Jeddah,online,bronze,15,68.73,0.158,26.65,0.0,888.29,0
104394,04/18/2024,2024-05-02,Dammam,online,silver,9,10.23,0.065,2.57,28.71,85.81,1
101646,04/25/2024,2024-05-08, Jeddah,online,silver,36,43.37,0.107,42.09,0.0,1403.15,0
103301,2024-02-06,2024-02-10,Tabuk,online,silver,28,28.94,,16.47,0.0,548.98,0
104295,05/15/2024,2024-05-27,abha,online,silver,20,22.07,0.148,11.23,0.0,374.19,0
102482,08/20/2024,2024-08-31,riyadh,online,bronze,5,278.37,0.016,41.8,0.0,1393.24,0
100378,2025-04-08,2025-04-17,Jeddah,store,gold,14,76.37,0.145,27.24,0.0,908.06,0
102552,12/10/2024,2024-12-19,Jeddah,online,silver,15,20.14,0.226,7.21,0.0,240.26,0
102734,2024/07/04,2024-07-10,Riyadh,store,bronze,20,21.38,0.068,11.97,0.0,398.88,0
104515,03/14/2024,2024-03-22,riyadh,online,gold,23,46.48,0.235,24.59,0.0,819.69,0
104248,2024-11-28,2024-12-12,Riyadh,phone,bronze,18,13.1,,6.54,0.0,217.84,0
103427,06/16/2025,2025-06-23,Riyadh,online,bronze,2,16.08,0.055,0.88,0.0,29.31,0
103951,04/03/2025,2025-04-06,Jeddah,online,bronze,37,12.41,,8.62,0.0,287.5,0
102009,27 Sep 2024,2024-10-07,Riyadh,online,silver,33,16.86,0.233,12.68,0.0,422.7,0
104825,27 Jan 2024,2024-01-29,Jeddah,store,bronze,38,21.46,0.07,22.74,0.0,758.02,0
100572,12 Feb 2024,2024-02-13,Abha,store,bronze,29,28.03,0.072,22.37,0.0,745.78,0
104760,20 Jun 2025,2025-06-26,Tabuk,store,bronze,33,38.58,0.131,33.17,0.0,1105.67,0
103886,2024/09/09,2024-09-10,Riyadh,store,bronze,15,28.25,0.066,11.99,0.0,399.6,0
102249,6 Feb 2024,2024-02-17, Jeddah,store,bronze,34,35.57,0.061,33.58,0.0,1119.37,0
101485,2024/04/25,2024-05-06,DAMMAM,store,silver,12,72.22,0.218,20.18,0.0,672.51,0
103783,07/11/2024,2024-07-19,tabuk,online,silver,9,28.42,0.082,7.1,156.47,236.58,1
102120,2025/02/21,2025-02-22,riyadh,store,gold,16,59.0,0.165,23.58,0.0,785.93,0
104362,02/02/2025,2025-02-14,Jeddah,online,gold,7,16.87,0.212,2.88,0.0,95.84,0
104083,02/12/2024,2024-02-23,dammam ,store,silver,39,89.28,0.281,72.88,642.21,2429.35,1
104092,2025/03/07,2025-03-16,Dammam,online,bronze,25,48.07,0.069,32.99,0.0,1099.58,0
100983,2025/03/17,2025-03-23,Dammam,online,bronze,21,56.63,0.06,33.63,425.91,1121.12,1
104707,07/16/2024,2024-07-28,Riyadh,online,silver,3,17.65,0.192,1.31,42.78,43.57,1
103471,2024-12-29,2025-01-07, Jeddah,online,silver,7,9.05,0.095,1.73,0.0,57.51,0
104218,2024-01-22,2024-02-01,Riyadh,phone,gold,22,9.97,,4.29,0.0,143.15,0
104428,2025-05-14,2025-05-26,Riyadh ,online,silver,5,26.08,0.192,3.13,0.0,104.39,0
104136,2025/05/21,2025-05-22,riyadh,store,bronze,3,51.32,0.168,3.85,0.0,128.26,0
100730,20 Jun 2024,2024-06-27,JEDDAH,store,bronze,13,24.54,,7.87,80.98,262.4,1
100798,2025/06/19,2025-07-01,Riyadh,online,silver,2,164.18,0.107,8.69,0.0,289.7,0
100624,2025-01-30,2025-02-04,Jeddah,store,bronze,38,21.75,0.125,22.39,0.0,746.46,0
103039,07/21/2024,2024-07-27,Riyadh ,store,silver,28,51.68,0.297,29.78,0.0,992.73,0
102362,08/07/2024,2024-08-11,Riyadh,store,bronze,38,18.53,0.087,18.98,0.0,632.52,0
102958,6 Feb 2025,2025-02-20,riyadh,store,gold,34,48.53,0.117,44.57,0.0,1485.55,0
103434,2024-07-17,2024-07-25,Riyadh,online,bronze,15,59.64,0.202,20.8,0.0,693.46,0
100859,2025-05-25,2025-05-26, Jeddah,phone,bronze,23,44.8,,30.63,528.92,1021.16,1
100194,01/19/2024,2024-01-28,Abha,online,bronze,36,52.67,0.246,43.04,0.0,1434.58,0
103585,2024/09/17,2024-09-25,Tabuk,online,bronze,29,26.82,0.096,21.75,0.0,725.13,0
104777,2024/05/01,2024-05-15,Jeddah,online,bronze,10,59.01,0.056,17.1,0.0,570.13,0
102522,2025/04/07,2025-04-17,Jeddah,phone,silver,28,28.92,,20.93,0.0,697.78,0
103350,06/28/2024,2024-07-10,Jeddah,online,gold,10,39.06,0.226,8.99,0.0,299.76,0
102708,2025-06-19,2025-06-27,Riyadh ,online,bronze,10,49.74,,8.1,82.07,270.0,1
104325,2025-06-20,2025-06-25,Riyadh,store,bronze,9,16.58,0.209,3.5,0.0,116.52,0
102053,2024/12/29,2025-01-03,Jeddah,phone,silver,18,82.42,,38.36,0.0,1278.66,0
104668,2024/04/25,2024-04-29,Jeddah,online,bronze,18,14.17,0.177,6.46,0.0,215.39,0
102819,2025-02-21,2025-02-22,Jeddah,online,silver,27,24.83,,12.64,0.0,421.19,0
101039,23 Jun 2025,2025-06-24, Jeddah,phone,silver,7,31.09,,5.0,0.0,166.5,0
104157,2025/06/12,2025-06-26,tabuk,online,bronze,21,84.26,,35.72,0.0,1190.6,0
103498,2024-02-06,2024-02-20,dammam ,store,gold,38,54.47,0.269,45.92,0.0,1530.6,0
101671,2024-01-05,2024-01-15,Riyadh ,online,silver,36,17.31,0.219,14.84,392.22,494.57,1
102320,2024/07/29,2024-07-31,Tabuk,online,bronze,13,26.34,0.212,8.16,0.0,271.97,0
103531,2025/02/02,2025-02-08,Riyadh,store,silver,21,29.74,0.12,16.55,0.0,551.6,0
101214,2024/02/08,2024-02-09,Jeddah,online,bronze,10,25.49,0.057,7.09,0.0,236.19,0
101368,2024/03/28,2024-04-08,Riyadh ,online,bronze,35,18.26,0.192,15.5,0.0,516.64,0
102576,15 Feb 2025,2025-02-24,Dammam,online,silver,39,18.2,0.08,19.96,401.64,665.24,1
103763,2025/06/18,2025-06-28,Riyadh,online,bronze,38,57.08,0.152,56.14,0.0,1871.36,0
104813,2024-07-28,2024-08-10,JEDDAH,online,silver,18,18.66,0.136,8.66,80.64,288.75,1
103398,2024-02-27,2024-03-12,riyadh,online,silver,31,41.19,0.2,31.0,0.0,1033.32,0
104000,01/29/2025,2025-02-03,Riyadh,online,gold,36,23.82,0.299,17.2,317.11,573.29,1
103138,2024-06-07,2024-06-19,riyadh,store,bronze,40,11.51,0.181,11.56,0.0,385.32,0
103770,2025/04/05,2025-04-10,Dammam,store,silver,1,44.89,0.373,0.85,28.14,28.22,1
102502,06/15/2025,2025-06-24,Dammam,online,bronze,4,21.67,0.055,2.49,0.0,83.1,0
100512,2024-05-27,2024-06-06,Abha,phone,gold,7,9.15,,1.49,0.0,49.66,0
104494,23 May 2025,2025-05-24,Riyadh ,online,silver,15,25.01,0.269,8.28,0.0,276.02,0
104050,06/06/2024,2024-06-19,Dammam,phone,bronze,8,24.06,,4.74,0.0,158.11,0
102844,11/16/2024,2024-11-20,Riyadh,online,silver,24,81.76,0.119,52.18,792.32,1739.2,1
103311,09/07/2024,2024-09-15,Tabuk,store,gold,28,27.4,0.311,16.19,0.0,539.56,0
104498,2024-09-16,2024-09-30,Jeddah,online,silver,40,24.93,0.142,24.56,0.0,818.66,0
102895,2024/09/23,2024-10-07,Tabuk,online,bronze,37,25.98,0.07,26.68,0.0,889.23,0
104008,03/05/2025,2025-03-13,Riyadh,online,gold,40,68.07,,58.28,652.63,1942.73,1
104175,06/22/2025,2025-06-29,abha,store,silver,27,19.77,0.19,12.81,0.0,426.85,0
104174,12/05/2024,2024-12-18,riyadh,online,bronze,24,22.18,,10.95,368.05,364.96,1
100029,03/22/2024,2024-03-27,Riyadh,online,bronze,6,32.06,0.147,4.85,0.0,161.66,0
102147,2024/11/17,2024-11-23,Riyadh,store,bronze,14,21.38,0.125,7.69,0.0,256.43,0
104710,29 Aug 2024,2024-09-06,Jeddah,phone,silver,8,53.5,,9.97,0.0,332.42,0
100306,04/07/2024,2024-04-12, Jeddah,phone,bronze,37,15.64,,10.62,0.0,354.08,0
101889,15 May 2024,2024-05-17,abha,online,bronze,18,29.16,0.063,14.52,0.0,484.08,0
100226,2025-02-09,2025-02-17,Tabuk,phone,bronze,19,44.58,,22.41,0.0,746.88,0
103017,15 Oct 2024,2024-10-29,Tabuk,online,silver,9,24.89,,4.33,0.0,144.36,0
100199,10/23/2024,2024-11-02,Riyadh,online,silver,39,51.55,0.243,46.79,584.97,1559.52,1
100085,2025-05-19,2025-05-24,Riyadh,online,bronze,25,11.45,0.034,8.33,0.0,277.51,0
102489,2024-11-12,2024-11-13,Riyadh ,online,bronze,39,105.97,0.031,118.8,0.0,3959.97,0
100315,12 Jun 2025,2025-06-21, Jeddah,online,silver,18,14.01,,4.85,0.0,161.8,0
103564,2025-01-10,2025-01-16,Riyadh,phone,bronze,17,35.47,,15.51,0.0,516.84,0
100328,2024/04/05,2024-04-19, Jeddah,store,bronze,9,17.82,0.093,4.29,0.0,142.91,0
101714,2024-12-21,2024-12-30,TABUK ,online,gold,36,15.7,0.198,13.87,0.0,462.4,0
101435,2024/08/20,2024-08-26,Riyadh,store,silver,15,15.22,0.071,6.45,0.0,215.05,0
100039,16 Mar 2024,2024-03-18,Riyadh ,online,bronze,15,33.51,0.087,13.62,0.0,453.96,0
103575,27 Oct 2024,2024-11-08,Riyadh,online,gold,8,19.28,0.129,3.95,0.0,131.53,0
100447,2024/01/02,2024-01-10,Tabuk,online,bronze,29,56.44,,32.84,0.0,1094.67,0
104345,2025-03-05,2025-03-18,Dammam,phone,silver,8,37.41,,6.48,160.16,216.11,1
103815,28 Jun 2024,2024-07-05,JEDDAH,online,gold,8,20.78,0.243,3.82,110.17,127.48,1
101706,2024-11-16,2024-11-27,Tabuk,store,bronze,9,125.74,0.056,32.09,0.0,1069.75,0
102080,2024-07-24,2024-07-25,Riyadh ,online,bronze,14,59.51,0.134,21.85,0.0,728.3,0
100283,2025-03-14,2025-03-18,Riyadh,store,bronze,29,23.0,0.056,19.05,0.0,634.87,0
100233,03/02/2025,2025-03-14,TABUK ,online,gold,25,14.36,0.192,8.93,0.0,297.79,0
101080,3 Feb 2024,2024-02-13,Riyadh,store,silver,40,80.79,,94.42,0.0,3147.21,0
101779,8 Aug 2024,2024-08-14,JEDDAH,store,bronze,12,44.47,0.152,13.53,37.73,451.14,1
100800,3 Jul 2024,2024-07-09,Dammam,store,silver,38,23.16,0.094,24.73,0.0,824.23,0
101594,08/28/2024,2024-08-31,Jeddah,online,bronze,36,18.5,0.255,14.58,0.0,485.86,0
102002,08/24/2024,2024-09-05,Jeddah,online,bronze,38,56.31,0.128,53.71,1178.61,1790.28,1
100975,2024/02/10,2024-02-19,Riyadh,online,silver,3,18.84,,1.25,0.0,41.61,0
101355,14 Sep 2024,2024-09-16,Abha,store,bronze,3,40.02,0.166,3.08,0.0,102.67,0
101045,2024/11/13,2024-11-26,Riyadh,store,bronze,25,24.94,0.164,15.5,0.0,516.77,0
104747,2024/01/07,2024-01-10,Jeddah,store,silver,21,19.55,0.096,11.34,0.0,378.11,0
103559,15 Jun 2024,2024-06-26,DAMMAM,store,silver,15,38.65,,12.96,0.0,432.07,0
102470,05/31/2024,2024-06-06,Riyadh,store,silver,25,18.33,0.235,10.47,0.0,349.05,0
100047,2024-11-05,2024-11-17,Jeddah,store,bronze,23,17.17,0.12,10.32,0.0,344.14,0
102629,17 Sep 2024,2024-09-30,Riyadh,store,silver,25,65.1,0.083,43.84,0.0,1461.44,0
104372,2025/06/08,2025-06-11,Riyadh,phone,silver,10,43.37,,12.17,0.0,405.55,0
100950,05/21/2024,2024-05-25,riyadh,store,silver,35,86.78,0.159,75.49,0.0,2516.38,0
101743,06/25/2025,2025-07-04,Riyadh,online,gold,3,132.42,0.154,10.04,112.05,334.67,1
102508,2024-08-25,2024-08-31,Tabuk,online,bronze,37,60.0,0.304,46.0,417.63,1533.38,1
104012,7 Apr 2024,2024-04-18,riyadh,online,silver,27,23.06,0.195,15.2,0.0,506.82,0
103830,08/25/2024,2024-09-05,Dammam,online,bronze,16,19.28,0.164,7.54,0.0,251.39,0
104040,13 May 2025,2025-05-16,abha,store,silver,2,102.11,0.102,5.49,0.0,182.92,0
100120,2024-05-15,2024-05-21,Dammam,online,bronze,12,18.98,0.005,7.26,0.0,242.09,0
103516,2024-03-03,2024-03-12,Dammam,phone,bronze,12,16.82,,4.33,0.0,144.35,0
101495,1 Jan 2024,2024-01-03,Jeddah,online,bronze,16,9.91,0.117,4.11,0.0,137.03,0
104472,2025-02-18,2025-02-21,Riyadh,online,bronze,37,59.62,0.259,50.11,0.0,1670.39,0
100440,09/17/2024,2024-09-26,Dammam,store,bronze,12,16.91,,3.53,0.0,117.58,0
103302,09/04/2024,2024-09-10,riyadh,phone,bronze,18,47.84,,22.98,0.0,766.12,0
103300,2024/10/07,2024-10-15,Riyadh,store,silver,22,58.26,0.122,33.77,153.4,1125.63,1
103597,2024/08/16,2024-08-20,abha,online,silver,32,26.77,0.171,21.44,0.0,714.63,0
101562,19 Jan 2024,2024-01-21,DAMMAM,online,silver,38,118.45,0.176,112.56,0.0,3751.9,0
101774,2024-03-08,2024-03-13,Tabuk,store,gold,24,8.03,,4.32,0.0,144.16,0
100268,30 Mar 2024,2024-04-04,Riyadh,online,bronze,37,29.4,0.075,29.68,0.0,989.36,0
102986,16 Jun 2024,2024-06-17,Riyadh,online,silver,35,39.86,0.068,37.86,1299.67,1261.88,1
104802,2024-07-14,2024-07-17,Riyadh,phone,bronze,11,47.59,,12.91,0.0,430.49,0
100140,04/20/2024,2024-04-30,Riyadh,phone,bronze,18,61.21,,31.77,175.04,1059.08,1
101567,2024-09-11,2024-09-22,Riyadh,store,gold,38,42.43,,27.24,326.71,908.05,1
104475,2025-04-23,2025-04-30,Jeddah,online,bronze,34,31.36,0.084,29.76,0.0,992.0,0
103542,2024/03/13,2024-03-18,JEDDAH,phone,bronze,36,27.51,,27.55,0.0,918.25,0
100090,4 Oct 2024,2024-10-08,Jeddah,online,bronze,5,30.66,0.163,3.9,102.63,130.12,1
102939,2024/04/18,2024-04-21,Riyadh ,store,silver,34,13.29,0.095,12.23,0.0,407.78,0
103003,21 Jun 2025,2025-06-23,Riyadh,online,silver,7,21.52,0.227,3.54,0.0,117.93,0
100888,3 Jul 2024,2024-07-14,Riyadh,store,silver,39,31.43,0.129,31.58,0.0,1052.61,0
101297,2024/05/18,2024-05-27,riyadh,online,gold,24,52.81,0.17,31.31,0.0,1043.62,0
102503,2025/04/24,2025-05-06,tabuk,online,silver,5,18.46,0.051,2.69,0.0,89.74,0
101139,2024-05-20,2024-05-22,riyadh,online,silver,32,14.47,,10.45,0.0,348.22,0
102240,07/26/2024,2024-08-05,Jeddah,store,silver,22,97.08,,48.42,0.0,1613.87,0
104583,2024/11/07,2024-11-14,Abha,online,bronze,34,21.86,0.046,21.12,0.0,703.84,0
100806,10/30/2024,2024-11-09,Riyadh,online,bronze,34,43.29,0.335,29.28,0.0,976.11,0
102250,01/01/2024,2024-01-09,Jeddah,online,silver,32,24.9,0.197,19.29,0.0,642.92,0
100220,2024-10-21,2024-10-23, Jeddah,online,bronze,32,55.48,0.197,42.83,267.45,1427.74,1
100497,03/25/2024,2024-03-26,Jeddah,phone,bronze,17,34.46,,16.54,0.0,551.39,0
102008,04/24/2024,2024-05-07,Riyadh,store,bronze,9,100.39,0.13,22.92,0.0,764.13,0
101747,03/15/2024,2024-03-23,Dammam,online,bronze,23,42.36,0.193,23.32,0.0,777.35,0
104133,2024-03-20,2024-04-03, Jeddah,phone,bronze,18,47.56,,23.23,0.0,774.39,0
101133,2024/09/05,2024-09-16,Riyadh,phone,silver,32,6.46,,5.04,75.44,168.09,1
104697,06/17/2024,2024-06-19,Jeddah,online,silver,31,64.9,0.219,47.81,0.0,1593.53,0
104548,2024-05-03,2024-05-07,Riyadh,phone,silver,40,13.95,,13.67,157.49,455.82,1
100012,2024/02/12,2024-02-15,Tabuk,store,bronze,31,32.51,,20.76,0.0,692.11,0
102666,2025-02-24,2025-03-07,Abha,online,gold,28,41.0,0.132,28.82,604.99,960.55,1
104075,24 Jan 2024,2024-02-05,Riyadh,store,silver,5,19.1,0.207,2.34,0.0,78.02,0
104142,01/17/2025,2025-01-20, Jeddah,store,gold,17,125.37,0.334,43.0,0.0,1433.29,0
101720,2025/05/22,2025-06-01,Abha,store,gold,19,30.0,,12.84,0.0,427.92,0
103530,5 Oct 2024,2024-10-17,Jeddah,phone,silver,32,26.24,,18.41,0.0,613.57,0
101536,9 May 2025,2025-05-11,Jeddah,phone,silver,32,13.67,,10.19,192.72,339.78,1
100819,01/26/2024,2024-01-28,DAMMAM,online,bronze,39,72.08,0.129,73.29,2009.44,2442.95,1
103266,15 Jan 2025,2025-01-22,Riyadh,online,bronze,35,49.46,0.024,49.83,0.0,1660.96,0
102878,2024-03-07,2024-03-19,Jeddah,store,bronze,14,50.72,0.079,19.56,0.0,652.11,0
101398,2024-06-24,2024-07-05,Tabuk,phone,bronze,34,13.52,,12.3,0.0,409.96,0
101290,17 Aug 2024,2024-08-28,Jeddah,online,bronze,21,125.72,0.188,64.38,0.0,2145.9,0
104774,7 May 2024,2024-05-19,Jeddah,online,silver,7,20.28,0.197,3.59,0.0,119.52,0
104127,2025/05/19,2025-06-01,Jeddah,phone,bronze,16,29.25,,13.88,0.0,462.62,0
104857,2024/05/27,2024-05-31,Jeddah,online,bronze,7,51.6,0.033,10.33,0.0,344.4,0
102173,11/09/2024,2024-11-21,Jeddah,online,silver,36,28.36,0.109,26.96,0.0,898.71,0
100862,10/06/2024,2024-10-09,Dammam,online,gold,34,20.96,0.247,16.18,425.98,539.26,1
102027,2025-04-16,2025-04-17,abha,store,silver,27,72.42,0.183,47.04,0.0,1567.89,0
102800,26 Feb 2025,2025-03-03,DAMMAM,online,gold,17,16.32,0.389,5.09,0.0,169.53,0
104210,30 Jun 2024,2024-07-06,Riyadh,store,bronze,37,80.39,0.16,75.53,1216.12,2517.66,1
100042,6 Feb 2024,2024-02-19,Abha,store,silver,2,7.77,0.087,0.43,0.0,14.38,0
100367,27 Mar 2024,2024-03-31,Dammam,online,bronze,22,27.61,0.158,15.53,511.22,517.51,1
101208,03/20/2024,2024-03-29,Jeddah,phone,bronze,28,69.18,,49.28,0.0,1642.56,0
104692,22 Apr 2024,2024-04-30,Riyadh,phone,silver,6,13.08,,2.1,46.6,70.13,1
101840,2024-03-19,2024-03-21,Dammam,online,bronze,1,22.74,0.45,0.37,0.0,12.38,0
103449,06/05/2025,2025-06-09,riyadh,online,bronze,34,36.42,0.183,29.67,0.0,988.98,0
101541,2024-06-15,2024-06-21,Abha,online,gold,15,34.62,0.209,12.27,0.0,409.09,0
104601,05/08/2025,2025-05-12,DAMMAM,online,silver,6,15.67,0.182,2.28,0.0,75.97,0
101842,2024-12-07,2024-12-14,Jeddah,online,silver,36,39.49,0.096,39.04,0.0,1301.25,0
103803,2025/06/15,2025-06-25,riyadh,store,bronze,37,16.01,0.068,17.19,0.0,573.14,0
104030,06/27/2024,2024-07-07,Tabuk,store,silver,19,34.34,0.223,15.29,0.0,509.78,0
101048,2025-04-13,2025-04-25,dammam ,online,bronze,5,42.44,,5.51,0.0,183.63,0
100351,08/02/2024,2024-08-11,dammam ,online,gold,16,75.5,0.161,31.54,0.0,1051.49,0
104324,2024/03/20,2024-03-30,Riyadh,online,bronze,33,80.67,0.101,72.07,0.0,2402.41,0
101507,2025/04/17,2025-04-29,Dammam,store,bronze,11,12.67,0.081,3.71,0.0,123.78,0
100314,20 Feb 2025,2025-02-26,Jeddah,store,bronze,25,94.02,0.084,65.51,1808.77,2183.83,1
103612,2025-04-09,2025-04-18,Riyadh ,online,bronze,32,41.51,,28.74,795.62,958.09,1
103827,2025/04/05,2025-04-12,Riyadh,online,bronze,22,117.13,0.061,72.45,0.0,2414.93,0
103668,2025/05/19,2025-05-29,Riyadh,online,bronze,25,106.93,0.155,67.18,1807.37,2239.44,1
104027,2024/10/08,2024-10-19,Dammam,store,bronze,37,20.85,0.083,20.69,0.0,689.61,0
101144,2024-05-28,2024-05-29,abha,online,bronze,30,24.57,0.035,21.49,308.24,716.32,1
104057,2025-05-10,2025-05-21,Riyadh,online,bronze,2,43.44,0.004,2.58,0.0,85.84,0
103123,06/15/2024,2024-06-25,Riyadh,online,gold,33,39.1,0.249,30.23,176.17,1007.71,1
104385,2024/07/02,2024-07-04,Abha,store,silver,13,35.39,0.091,12.6,0.0,419.99,0
100552,2024-01-07,2024-01-15,Riyadh,online,bronze,8,34.03,0.057,7.48,96.22,249.33,1
104506,2025-02-25,2025-03-04,Jeddah,store,gold,17,30.58,0.136,13.3,449.31,443.2,1
101244,2025-03-05,2025-03-19,Riyadh,phone,silver,1,33.27,,0.85,0.0,28.24,0
100530,8 Nov 2024,2024-11-20,riyadh,online,silver,4,68.46,0.064,7.56,0.0,252.07,0
103913,2025/06/28,2025-07-09,Abha,online,bronze,23,20.19,0.058,13.07,0.0,435.58,0
100913,01/14/2025,2025-01-19,Tabuk,online,silver,7,38.81,0.133,6.91,0.0,230.19,0
101941,2025-02-20,2025-02-25,Riyadh,online,silver,17,16.83,0.079,7.85,77.53,261.64,1
104397,04/16/2025,2025-04-26,Riyadh ,store,bronze,6,132.36,0.45,13.25,0.0,441.68,0
102255,29 Apr 2024,2024-05-06,Tabuk,online,bronze,21,10.19,0.134,5.57,0.0,185.74,0
101360,14 Apr 2024,2024-04-27,Riyadh,store,bronze,29,111.1,,66.75,0.0,2224.88,0
102022,08/10/2024,2024-08-18,Riyadh,online,gold,24,204.46,0.211,116.32,0.0,3877.21,0
100076,16 Dec 2024,2024-12-19,Riyadh,online,bronze,36,117.27,0.03,125.2,0.0,4173.48,0
104413,2024/01/04,2024-01-14,dammam ,store,silver,12,64.95,0.205,18.42,0.0,614.08,0
103750,4 Apr 2025,2025-04-10,Riyadh ,store,silver,16,16.45,0.185,6.48,0.0,215.92,0
104761,2024/08/21,2024-08-27,JEDDAH,online,silver,15,30.54,0.077,13.06,309.91,435.42,1
103905,2024/03/30,2024-04-09,JEDDAH,store,silver,15,43.68,0.196,14.88,0.0,495.96,0
101759,2 Apr 2025,2025-04-03,TABUK ,online,silver,3,23.78,,1.53,0.0,51.14,0
103378,07/17/2024,2024-07-24,Tabuk,online,bronze,29,107.97,,88.84,0.0,2961.2,0
100923,2025-03-31,2025-04-07,dammam ,store,silver,39,49.15,0.047,55.24,983.87,1841.36,1
104436,13 Jun 2024,2024-06-17, Jeddah,store,bronze,5,210.29,0.052,29.73,0.0,991.08,0
103111,10/24/2024,2024-11-05,Riyadh,phone,bronze,40,31.09,,30.64,254.39,1021.22,1
100176,2024-01-01,2024-01-15,Riyadh,online,bronze,38,12.84,,11.12,0.0,370.78,0
101174,01/05/2024,2024-01-16,Dammam,online,gold,20,30.01,0.248,13.53,0.0,450.98,0
102649,2024/12/23,2024-12-27,Dammam,store,bronze,18,63.59,0.094,31.54,0.0,1051.21,0
102992,1 Feb 2025,2025-02-15,Abha,online,silver,13,23.98,0.286,6.95,68.51,231.58,1
104855,12 Nov 2024,2024-11-24,Riyadh,store,gold,18,37.53,,14.59,0.0,486.38,0
101717,2025/03/17,2025-03-27,Riyadh,online,silver,4,59.84,0.15,5.94,0.0,198.14,0
101676,30 Apr 2024,2024-05-07,Tabuk,online,gold,39,55.36,0.272,48.51,0.0,1616.94,0
101020,2024-10-18,2024-10-28,Jeddah,online,silver,12,54.93,0.194,15.6,0.0,519.9,0
100828,2024-03-13,2024-03-25,riyadh,phone,bronze,6,33.03,,4.81,0.0,160.46,0
104079,28 Jun 2025,2025-06-30,Riyadh,online,bronze,34,14.97,0.032,14.82,101.43,493.96,1
103221,2025-02-27,2025-03-10,Riyadh,online,gold,15,9.12,0.39,2.49,0.0,82.96,0
104206,2025/04/03,2025-04-16,Dammam,phone,bronze,4,28.18,,3.02,0.0,100.52,0
104374,2024-09-20,2024-10-04,riyadh,store,silver,28,36.41,,27.42,0.0,914.0,0
104150,06/28/2025,2025-07-09,Jeddah,online,gold,20,14.01,0.213,6.85,0.0,228.29,0
102900,02/17/2025,2025-02-26,JEDDAH,online,silver,3,52.2,0.081,4.26,0.0,141.89,0
101033,2024-03-30,2024-03-31,Jeddah,online,silver,14,53.37,0.198,17.96,0.0,598.56,0
103448,2024/02/14,2024-02-15,Dammam,phone,gold,16,43.36,,13.42,0.0,447.28,0
102742,2025/02/01,2025-02-05,abha,online,bronze,24,9.18,0.091,6.01,0.0,200.48,0
101143,2025/01/30,2025-02-01,Abha,online,bronze,20,38.72,,21.18,0.0,705.9,0
103076,2024-01-09,2024-01-20,Tabuk,online,silver,12,119.02,0.147,37.28,1217.83,1242.5,1
103544,2024/09/29,2024-10-11,Riyadh ,phone,silver,19,12.08,,4.85,0.0,161.51,0
102901,5 Dec 2024,2024-12-13,JEDDAH,phone,gold,20,75.95,,38.18,0.0,1272.71,0
100490,2024/10/04,2024-10-12,Jeddah,phone,bronze,17,43.06,,18.8,0.0,626.71,0
102555,07/14/2024,2024-07-24,Riyadh,store,bronze,16,18.32,0.109,7.82,0.0,260.75,0
100287,2024/06/28,2024-07-09,Riyadh,store,bronze,36,10.9,0.08,10.89,0.0,363.15,0
104147,2025/04/08,2025-04-13,riyadh,online,silver,25,31.46,0.133,21.04,0.0,701.19,0
102290,11/04/2024,2024-11-08,Riyadh,store,bronze,37,19.6,0.221,17.38,0.0,579.2,0
102367,06/10/2024,2024-06-24,Riyadh ,online,silver,39,36.45,0.283,31.1,0.0,1036.77,0
104582,03/29/2025,2025-04-07,Abha,online,bronze,32,24.27,0.092,21.04,0.0,701.34,0
104464,16 Feb 2025,2025-02-21,Tabuk,phone,silver,20,111.74,,58.06,0.0,1935.28,0
103412,2025/02/19,2025-03-03,Riyadh ,online,bronze,4,120.58,0.188,11.43,0.0,380.87,0
102060,1 Apr 2024,2024-04-09,Riyadh,online,gold,40,32.64,0.131,34.7,0.0,1156.81,0
100733,2024-01-04,2024-01-14,Riyadh,phone,gold,36,156.36,,151.27,4541.81,5042.24,1
103285,05/29/2024,2024-06-08,Riyadh,phone,gold,29,34.94,,20.57,450.35,685.63,1
102368,06/30/2024,2024-07-08,Jeddah,store,bronze,25,93.89,0.217,56.49,0.0,1882.94,0
101663,06/10/2025,2025-06-13,abha,store,bronze,35,70.03,0.214,57.93,935.31,1931.14,1
100453,2024/07/15,2024-07-16,Dammam,online,bronze,19,25.11,0.087,13.07,0.0,435.53,0
100756,2025/06/07,2025-06-12,Riyadh,online,gold,22,12.27,0.19,6.37,0.0,212.26,0
100079,2024/04/23,2024-04-25,Jeddah,phone,bronze,22,54.37,,34.01,0.0,1133.54,0
103828,2024/06/19,2024-06-30,Riyadh,store,bronze,10,24.07,0.029,6.87,0.0,229.14,0
104326,9 May 2024,2024-05-22,JEDDAH,online,gold,20,76.34,0.139,39.56,656.99,1318.74,1
102390,2024-11-18,2024-11-28,Riyadh,online,silver,32,37.56,0.365,22.25,763.38,741.68,1
102042,2024/07/16,2024-07-18,abha,online,silver,3,98.39,0.174,7.37,0.0,245.53,0
101832,30 Dec 2024,2025-01-08,tabuk,online,silver,21,24.44,,12.04,0.0,401.42,0
